method,query_idx,query_name,status,skip_reason,module_weight,original_top1_name,reranked_top1_name,changed,original_norm_l2,reranked_norm_l2,original_acc_at_0_1,reranked_acc_at_0_1,original_recall,reranked_recall,original_cosine,reranked_cosine,original_module,reranked_module,module_consensus_score,rerank_score,original_similarity,reranked_similarity,topk_names,topk_scores,metric_impl
TRR,111,Epic Orchestral Rock,ok,,0.15,Gritty Synth,Gritty Synth,False,0.11307712536197205,0.11307712536197205,0.7948717948717948,0.7948717948717948,0.7647058823529411,0.7647058823529411,0.9715411273110705,0.9715411273110705,1.0,1.0,0.8686140213,0.9342746227,0.8039825195306975,0.8039825195306975,"[""Gritty Synth"", ""Grime UK"", ""Twee Pop"", ""New Wave Clean"", ""Piano Ballad""]","[0.8039825195306975, 0.7817173921091235, 0.7586792950020587, 0.7564945796509093, 0.7376615322977562]",oracle_free_active_module_consensus
TRR,501,Spring Reverb Surf,ok,,0.15,Rave Stabs,Rave Stabs,False,0.25357093751301973,0.25357093751301973,0.5333333333333333,0.5333333333333333,0.45161290322580644,0.45161290322580644,0.8600341872461955,0.8600341872461955,0.8888888888888888,0.8888888888888888,1.0,0.9794117468,0.8294117468173507,0.8294117468173507,"[""Rave Stabs"", ""Sophisti-Pop"", ""Flanger Sweep"", ""Visual Kei Glam"", ""Delta Blues Raw""]","[0.8294117468173507, 0.7815604746651503, 0.7624606591097723, 0.7581910196248282, 0.7579759435915884]",oracle_free_active_module_consensus
TRR,955,Country Telecaster Dusty,ok,,0.15,Raw Black Metal Rage,Raw Black Metal Rage,False,0.25270665723300073,0.25270665723300073,0.7777777777777778,0.7777777777777778,0.64,0.64,0.7525000116086566,0.7525000116086566,0.3333333333333333,0.3333333333333333,0.8019947848,0.9517793957,0.8314801780272749,0.8314801780272749,"[""Raw Black Metal Rage"", ""Synth Pop Dream"", ""Deathcore Breakdown Rage"", ""Power Pop Dream"", ""Britpop Shimmer""]","[0.8314801780272749, 0.8311963853158164, 0.8166809023377524, 0.7909250443497317, 0.789383984501618]",oracle_free_active_module_consensus
TRR,520,Bossa Nova Acoustic Heritage,ok,,0.15,Latin Jazz Nocturne,Latin Jazz Nocturne,False,0.05410936997546486,0.05410936997546486,0.8717948717948718,0.8717948717948718,0.7916666666666666,0.7916666666666666,0.9899726233185597,0.9899726233185597,1.0,1.0,1.0,0.9852856352,0.8352856351606488,0.8352856351606488,"[""Latin Jazz Nocturne"", ""Gypsy Jazz Manouche Velvet"", ""Gypsy Jazz Manouche Groove"", ""Latin Jazz Crescendo"", ""Gypsy Jazz Manouche Vibe""]","[0.8352856351606488, 0.8291912359329491, 0.8116225576689737, 0.8065874100244765, 0.793166528790995]",oracle_free_active_module_consensus
TRR,896,Neo-Soul Rhythm Philly,ok,,0.15,Indie Pop Jangle Shimmer,Indie Pop Jangle Shimmer,False,0.06772405188210294,0.06772405188210294,0.9487179487179487,0.9487179487179487,0.9166666666666666,0.9166666666666666,0.9847616456795555,0.9847616456795555,1.0,1.0,1.0,0.9696362607,0.819636260694196,0.819636260694196,"[""Indie Pop Jangle Shimmer"", ""Techno Industrial Bass"", ""Americana Alt Rambler"", ""Reggae Skank Sunset"", ""Contemporary Jazz Groove""]","[0.819636260694196, 0.7805067064457925, 0.7763801528263945, 0.76818892198215, 0.759834603031192]",oracle_free_active_module_consensus
TRR,327,Deep Dub,ok,,0.15,Amapiano Log Drum,Amapiano Log Drum,False,0.011687109453613677,0.011687109453613677,1.0,1.0,1.0,1.0,0.9997544057881033,0.9997544057881033,1.0,1.0,0.6274539795,0.908498619,0.8143805220709242,0.8143805220709242,"[""Amapiano Log Drum"", ""Nigerian Afrobeat"", ""Bossa Nova Guitar"", ""Jazz Organ Trio"", ""Shamanic Drum""]","[0.8143805220709242, 0.7432294906355926, 0.7347247766428417, 0.7327287713047055, 0.7092606867038356]",oracle_free_active_module_consensus
TRR,1017,Chamber Pop Dream,ok,,0.15,Motown Soul Philly,Motown Soul Philly,False,0.08545165840530261,0.08545165840530261,0.8974358974358975,0.8974358974358975,0.8333333333333334,0.8333333333333334,0.977585841388827,0.977585841388827,1.0,1.0,0.8796986155,0.9563019294,0.8243471371125883,0.8243471371125883,"[""Motown Soul Philly"", ""Reverse Ambient Prism"", ""Shoegaze Wall Echo"", ""Prepared Guitar Flux"", ""Lo-Fi Bedroom Pop Shimmer""]","[0.8243471371125883, 0.8029367544371502, 0.7994852925666671, 0.7925589198356291, 0.762306813923523]",oracle_free_active_module_consensus
TRR,1084,Rotary Speaker Fast,ok,,0.15,Rotary Speaker,Rotary Speaker,False,0.0017207911668847117,0.0017207911668847117,1.0,1.0,1.0,1.0,0.9999883852843348,0.9999883852843348,1.0,1.0,1.0,1.15,0.9999999999999999,0.9999999999999999,"[""Rotary Speaker"", ""Touch Sensitive Lead"", ""Touch Sensitive Lead Smooth"", ""Tweed Breakup"", ""Vintage Tweed Breakup""]","[0.9999999999999999, 0.9921031829665734, 0.9921031829665734, 0.991901103046104, 0.991901103046104]",oracle_free_active_module_consensus
TRR,186,Pirate Metal,ok,,0.15,Djent Polyrythm,Djent Polyrythm,False,0.006610206208769349,0.006610206208769349,1.0,1.0,1.0,1.0,0.9998646955728288,0.9998646955728288,1.0,1.0,0.9214750306,0.9880953634,0.8498741087994007,0.8498741087994007,"[""Djent Polyrythm"", ""Cosmic Disco"", ""Balkan Brass"", ""Rave Stabs"", ""Sophisti-Pop""]","[0.8498741087994007, 0.8205083457151578, 0.7893294544302336, 0.787671392756691, 0.7733986746260872]",oracle_free_active_module_consensus
TRR,917,Southern Soul Gospel Gospel,ok,,0.15,Smooth Jazz Lead Blue,Smooth Jazz Lead Blue,False,0.051081675388942656,0.051081675388942656,0.9230769230769231,0.9230769230769231,0.875,0.875,0.9920329454598996,0.9920329454598996,1.0,1.0,1.0,0.8605275157,0.7105275157322894,0.7105275157322894,"[""Smooth Jazz Lead Blue"", ""Bossa Nova Acoustic Andean"", ""Afrobeat Guitar Moonrise"", ""Motown Soul Sweet"", ""Memphis Soul Soulful""]","[0.7105275157322894, 0.6884858421181693, 0.683924790262308, 0.6805183604260661, 0.6796103715462746]",oracle_free_active_module_consensus
TRR,291,Auto-Tune Pop,ok,,0.15,Synthwave Sunset,90s Alt Rock Clean,True,0.25170225452882844,0.1657442242584708,0.5283018867924528,0.6956521739130435,0.5333333333333333,0.5357142857142857,0.8072640832201471,0.8819833731336328,0.5555555555555556,0.6,1.0,0.9488185851,0.8179838322771373,0.7988185850892008,"[""Synthwave Sunset"", ""VHS Glitch"", ""Russian Synthpop"", ""Saharan Desert Blues"", ""90s Alt Rock Clean""]","[0.8179838322771373, 0.8072071858292718, 0.8056992320494678, 0.802866721114611, 0.7988185850892008]",oracle_free_active_module_consensus
TRR,488,Sitar Fusion,ok,,0.15,Bossa Nova Guitar,Bossa Nova Guitar,False,0.2410507649147304,0.2410507649147304,0.6666666666666666,0.6666666666666666,0.4722222222222222,0.4722222222222222,0.7791976739004677,0.7791976739004677,0.3333333333333333,0.3333333333333333,1.0,0.8907198408,0.7407198408264954,0.7407198408264954,"[""Bossa Nova Guitar"", ""City Pop Smooth"", ""Jazzy Hip Hop"", ""Somali Hip Hop"", ""Marimba Tropical""]","[0.7407198408264954, 0.7399930402355182, 0.7296233600150106, 0.7167413178631967, 0.7145281922542888]",oracle_free_active_module_consensus
TRR,454,Phased Synth,ok,,0.15,London Jazz,London Jazz,False,0.25159226833178794,0.25159226833178794,0.6833333333333333,0.6833333333333333,0.5,0.5,0.7770377419190686,0.7770377419190686,0.3333333333333333,0.3333333333333333,1.0,0.899742717,0.7497427170260095,0.7497427170260095,"[""London Jazz"", ""Zeuhl Avant"", ""Bluegrass Breakdown"", ""Cuban Son"", ""Italo Disco""]","[0.7497427170260095, 0.74356290697707, 0.7182932261588074, 0.7179258590857742, 0.6983642417742739]",oracle_free_active_module_consensus
TRR,391,Iranian Classical,ok,,0.15,Impressionist Piano,Impressionist Piano,False,0.11539870704241942,0.11539870704241942,0.6666666666666666,0.6666666666666666,0.6176470588235294,0.6176470588235294,0.9770954510728197,0.9770954510728197,1.0,1.0,0.757950334,0.9466884274,0.8329958773004891,0.8329958773004891,"[""Impressionist Piano"", ""Nordic Folk"", ""Fingerpicked Nylon"", ""Neofolk Acoustic"", ""Tango Dramatic""]","[0.8329958773004891, 0.7967552140141475, 0.7954049723870272, 0.7809571874030663, 0.7735654927801552]",oracle_free_active_module_consensus
TRR,128,Gothic Rock Reverb,ok,,0.15,Cinematic Trailer,Cinematic Trailer,False,0.010097844801100996,0.010097844801100996,1.0,1.0,1.0,1.0,0.9998115898699261,0.9998115898699261,1.0,1.0,1.0,0.9418257845,0.7918257845294938,0.7918257845294938,"[""Cinematic Trailer"", ""Mathcore Chaotic"", ""Post-Metal Swell"", ""Dark Ambient"", ""Crank Wave""]","[0.7918257845294938, 0.7410194071628334, 0.7162856608525194, 0.7118513838674216, 0.7079377556733569]",oracle_free_active_module_consensus
TRR,666,Glitch Noise Echo,ok,,0.15,Modern R&B Soulful,Modern R&B Soulful,False,0.3372131583743968,0.3372131583743968,0.5769230769230769,0.5769230769230769,0.42857142857142855,0.42857142857142855,0.6963359092715546,0.6963359092715546,0.5714285714285714,0.5714285714285714,0.8822944115,0.9639472555,0.8316030937809623,0.8316030937809623,"[""Modern R&B Soulful"", ""Middle Eastern Voyage"", ""Techno Industrial Beat"", ""Folk Metal Acoustic Mayhem"", ""Free Jazz Avantgarde Nocturne""]","[0.8316030937809623, 0.8104990401464642, 0.788964045833583, 0.7843466149404716, 0.7827658382136351]",oracle_free_active_module_consensus
TRR,499,Spectral Glow,ok,,0.15,Delta Blues Raw,Delta Blues Raw,False,0.24001899155646994,0.24001899155646994,0.6,0.6,0.5483870967741935,0.5483870967741935,0.8711091191619924,0.8711091191619924,0.8888888888888888,0.8888888888888888,0.9784730118,0.8270284384,0.6802574865972237,0.6802574865972237,"[""Delta Blues Raw"", ""4-on-the-Floor House"", ""Future Bass Sparkle"", ""Crank Wave"", ""Dungeon Core""]","[0.6802574865972237, 0.6799912623171688, 0.6438972961199356, 0.6387153719826659, 0.6350773408791108]",oracle_free_active_module_consensus
TRR,682,Prepared Guitar Echo,ok,,0.15,Indian Classical Sitar Moonrise,Indian Classical Sitar Moonrise,False,0.34253200945081147,0.34253200945081147,0.5961538461538461,0.5961538461538461,0.4642857142857143,0.4642857142857143,0.6852274029171836,0.6852274029171836,0.5714285714285714,0.5714285714285714,1.0,1.0031712281,0.8531712280776617,0.8531712280776617,"[""Indian Classical Sitar Moonrise"", ""K-Pop Shimmer Voyage"", ""K-Pop Shimmer Heritage"", ""Indie Pop Jangle Indie"", ""Philadelphia Soul Smooth""]","[0.8531712280776617, 0.8137942628092003, 0.809617517523791, 0.7989848899567795, 0.7904337963722778]",oracle_free_active_module_consensus
TRR,1010,Dream Pop Shimmer,ok,,0.15,Post-Metal Swell Wrath,Post-Metal Swell Wrath,False,0.27274084377389346,0.27274084377389346,0.7407407407407407,0.7407407407407407,0.56,0.56,0.7224456423323489,0.7224456423323489,0.3333333333333333,0.3333333333333333,0.7355689951,0.8957421799,0.7854068306277134,0.7854068306277134,"[""Post-Metal Swell Wrath"", ""Hardstyle Psychedelic Digital"", ""Granular Texture Drift"", ""Memphis Soul Philly"", ""Southern Soul Gospel Groove""]","[0.7854068306277134, 0.7729124037533095, 0.7587816864853651, 0.7451381867447013, 0.7373752554613267]",oracle_free_active_module_consensus
TRR,2,Neo-Soul Clean,ok,,0.15,Dry Funk - Sync Pulse Mix,Dry Funk - Sync Pulse Mix,False,0.016474169623358938,0.016474169623358938,1.0,1.0,1.0,1.0,0.9991601380195622,0.9991601380195622,1.0,1.0,1.0,0.8480562203,0.6980562203207011,0.6980562203207011,"[""Dry Funk - Sync Pulse Mix"", ""Dry Funk"", ""Dry Funk Rhythm"", ""Dry Funk - Pocket Groove Cut"", ""Dry Funk - Muted Snap Take""]","[0.6980562203207011, 0.698056220320701, 0.698056220320701, 0.698056220320701, 0.698056220320701]",oracle_free_active_module_consensus
TRR,1072,Neo-Soul Clean Rhythm,ok,,0.15,Dry Funk - Sync Pulse Mix,Dry Funk - Sync Pulse Mix,False,0.04501792617798655,0.04501792617798655,0.9230769230769231,0.9230769230769231,0.8636363636363636,0.8636363636363636,0.9933650462086069,0.9933650462086069,1.0,1.0,1.0,0.8480562203,0.6980562203207011,0.6980562203207011,"[""Dry Funk - Sync Pulse Mix"", ""Dry Funk"", ""Dry Funk Rhythm"", ""Dry Funk - Pocket Groove Cut"", ""Dry Funk - Muted Snap Take""]","[0.6980562203207011, 0.698056220320701, 0.698056220320701, 0.698056220320701, 0.698056220320701]",oracle_free_active_module_consensus
TRR,1116,Neo-Soul Clean - Pocket Groove Cut,ok,,0.15,Dry Funk - Sync Pulse Mix,Dry Funk - Sync Pulse Mix,False,0.016474169623358938,0.016474169623358938,1.0,1.0,1.0,1.0,0.9991601380195622,0.9991601380195622,1.0,1.0,1.0,0.8480562203,0.6980562203207011,0.6980562203207011,"[""Dry Funk - Sync Pulse Mix"", ""Dry Funk"", ""Dry Funk Rhythm"", ""Dry Funk - Pocket Groove Cut"", ""Dry Funk - Muted Snap Take""]","[0.6980562203207011, 0.698056220320701, 0.698056220320701, 0.698056220320701, 0.698056220320701]",oracle_free_active_module_consensus
TRR,1146,Neo-Soul Clean - Sync Pulse Mix,ok,,0.15,Dry Funk - Sync Pulse Mix,Dry Funk - Sync Pulse Mix,False,0.016474169623358938,0.016474169623358938,1.0,1.0,1.0,1.0,0.9991601380195622,0.9991601380195622,1.0,1.0,1.0,0.8480562203,0.6980562203207011,0.6980562203207011,"[""Dry Funk - Sync Pulse Mix"", ""Dry Funk"", ""Dry Funk Rhythm"", ""Dry Funk - Pocket Groove Cut"", ""Dry Funk - Muted Snap Take""]","[0.6980562203207011, 0.698056220320701, 0.698056220320701, 0.698056220320701, 0.698056220320701]",oracle_free_active_module_consensus
TRR,1176,Neo-Soul Clean - Muted Snap Take,ok,,0.15,Dry Funk - Sync Pulse Mix,Dry Funk - Sync Pulse Mix,False,0.016474169623358938,0.016474169623358938,1.0,1.0,1.0,1.0,0.9991601380195622,0.9991601380195622,1.0,1.0,1.0,0.8480562203,0.6980562203207011,0.6980562203207011,"[""Dry Funk - Sync Pulse Mix"", ""Dry Funk"", ""Dry Funk Rhythm"", ""Dry Funk - Pocket Groove Cut"", ""Dry Funk - Muted Snap Take""]","[0.6980562203207011, 0.698056220320701, 0.698056220320701, 0.698056220320701, 0.698056220320701]",oracle_free_active_module_consensus
TRR,1206,Neo-Soul Clean - Chic Rhythm Pass,ok,,0.15,Dry Funk - Sync Pulse Mix,Dry Funk - Sync Pulse Mix,False,0.016474169623358938,0.016474169623358938,1.0,1.0,1.0,1.0,0.9991601380195622,0.9991601380195622,1.0,1.0,1.0,0.8480562203,0.6980562203207011,0.6980562203207011,"[""Dry Funk - Sync Pulse Mix"", ""Dry Funk"", ""Dry Funk Rhythm"", ""Dry Funk - Pocket Groove Cut"", ""Dry Funk - Muted Snap Take""]","[0.6980562203207011, 0.698056220320701, 0.698056220320701, 0.698056220320701, 0.698056220320701]",oracle_free_active_module_consensus
TRR,1236,Neo-Soul Clean - Tight Jam Edit,ok,,0.15,Dry Funk - Sync Pulse Mix,Dry Funk - Sync Pulse Mix,False,0.016474169623358938,0.016474169623358938,1.0,1.0,1.0,1.0,0.9991601380195622,0.9991601380195622,1.0,1.0,1.0,0.8480562203,0.6980562203207011,0.6980562203207011,"[""Dry Funk - Sync Pulse Mix"", ""Dry Funk"", ""Dry Funk Rhythm"", ""Dry Funk - Pocket Groove Cut"", ""Dry Funk - Muted Snap Take""]","[0.6980562203207011, 0.698056220320701, 0.698056220320701, 0.698056220320701, 0.698056220320701]",oracle_free_active_module_consensus
TRR,1266,Neo-Soul Clean - Velvet Groove Version,ok,,0.15,Dry Funk - Sync Pulse Mix,Dry Funk - Sync Pulse Mix,False,0.016474169623358938,0.016474169623358938,1.0,1.0,1.0,1.0,0.9991601380195622,0.9991601380195622,1.0,1.0,1.0,0.8480562203,0.6980562203207011,0.6980562203207011,"[""Dry Funk - Sync Pulse Mix"", ""Dry Funk"", ""Dry Funk Rhythm"", ""Dry Funk - Pocket Groove Cut"", ""Dry Funk - Muted Snap Take""]","[0.6980562203207011, 0.698056220320701, 0.698056220320701, 0.698056220320701, 0.698056220320701]",oracle_free_active_module_consensus
TRR,816,Technical Thrash Onslaught,ok,,0.15,Sludge Metal Onslaught,Sludge Metal Onslaught,False,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8018824446,0.9768106712,0.8565283045337855,0.8565283045337855,"[""Sludge Metal Onslaught"", ""Trap Metal Wave"", ""Nu Metal 7-String Wrath"", ""K-Pop Shimmer Moonrise"", ""Indie Pop Jangle Charm""]","[0.8565283045337855, 0.8241876675569244, 0.8231816767791007, 0.8221323577348774, 0.8147835545932361]",oracle_free_active_module_consensus
TRR,191,Post-Hardcore Screamo,ok,,0.15,Celtic Punk,Celtic Punk,False,0.23891688393478283,0.23891688393478283,0.6,0.6,0.5483870967741935,0.5483870967741935,0.8721697758499835,0.8721697758499835,0.8888888888888888,0.8888888888888888,0.6782581315,0.9339685736,0.8322298538588203,0.8322298538588203,"[""Celtic Punk"", ""Electroclash"", ""Violin Folk"", ""Britpop Jangle"", ""K-Pop Polished""]","[0.8322298538588203, 0.7557833170752573, 0.7317142803521501, 0.7287566242487706, 0.7210873837340819]",oracle_free_active_module_consensus
TRR,28,Hard Rock Crunch,ok,,0.15,Studio Clean,Studio Clean,False,0.13252861739084312,0.13252861739084312,0.717948717948718,0.717948717948718,0.625,0.625,0.941539037177996,0.941539037177996,1.0,1.0,1.0,0.8383408328,0.6883408327778933,0.6883408327778933,"[""Studio Clean"", ""Acoustic Sim"", ""Acoustic Sim - Warm Room Take"", ""Acoustic Sim - Open Chord Mix"", ""Acoustic Sim - Glass Tone Pass""]","[0.6883408327778933, 0.6640270789709576, 0.6640270789709576, 0.6640270789709576, 0.6640270789709576]",oracle_free_active_module_consensus
TRR,1080,Hard Rock Crunch,ok,,0.15,Studio Clean,Studio Clean,False,0.1369089131694969,0.1369089131694969,0.6923076923076923,0.6923076923076923,0.5833333333333334,0.5833333333333334,0.9361515358672109,0.9361515358672109,1.0,1.0,1.0,0.8383408328,0.6883408327778933,0.6883408327778933,"[""Studio Clean"", ""Acoustic Sim"", ""Acoustic Sim - Warm Room Take"", ""Acoustic Sim - Open Chord Mix"", ""Acoustic Sim - Glass Tone Pass""]","[0.6883408327778933, 0.6640270789709576, 0.6640270789709576, 0.6640270789709576, 0.6640270789709576]",oracle_free_active_module_consensus
TRR,1107,Hard Rock Crunch - Vintage Drive Mix,ok,,0.15,Studio Clean,Studio Clean,False,0.13252861739084312,0.13252861739084312,0.717948717948718,0.717948717948718,0.625,0.625,0.941539037177996,0.941539037177996,1.0,1.0,1.0,0.8383408328,0.6883408327778933,0.6883408327778933,"[""Studio Clean"", ""Acoustic Sim"", ""Acoustic Sim - Warm Room Take"", ""Acoustic Sim - Open Chord Mix"", ""Acoustic Sim - Glass Tone Pass""]","[0.6883408327778933, 0.6640270789709576, 0.6640270789709576, 0.6640270789709576, 0.6640270789709576]",oracle_free_active_module_consensus
TRR,1137,Hard Rock Crunch - Raw Amp Pass,ok,,0.15,Studio Clean,Studio Clean,False,0.13252861739084312,0.13252861739084312,0.717948717948718,0.717948717948718,0.625,0.625,0.941539037177996,0.941539037177996,1.0,1.0,1.0,0.8383408328,0.6883408327778933,0.6883408327778933,"[""Studio Clean"", ""Acoustic Sim"", ""Acoustic Sim - Warm Room Take"", ""Acoustic Sim - Open Chord Mix"", ""Acoustic Sim - Glass Tone Pass""]","[0.6883408327778933, 0.6640270789709576, 0.6640270789709576, 0.6640270789709576, 0.6640270789709576]",oracle_free_active_module_consensus
TRR,1167,Hard Rock Crunch - Grit Stack Take,ok,,0.15,Studio Clean,Studio Clean,False,0.13252861739084312,0.13252861739084312,0.717948717948718,0.717948717948718,0.625,0.625,0.941539037177996,0.941539037177996,1.0,1.0,1.0,0.8383408328,0.6883408327778933,0.6883408327778933,"[""Studio Clean"", ""Acoustic Sim"", ""Acoustic Sim - Warm Room Take"", ""Acoustic Sim - Open Chord Mix"", ""Acoustic Sim - Glass Tone Pass""]","[0.6883408327778933, 0.6640270789709576, 0.6640270789709576, 0.6640270789709576, 0.6640270789709576]",oracle_free_active_module_consensus
TRR,1197,Hard Rock Crunch - Classic Crunch Edit,ok,,0.15,Studio Clean,Studio Clean,False,0.13252861739084312,0.13252861739084312,0.717948717948718,0.717948717948718,0.625,0.625,0.941539037177996,0.941539037177996,1.0,1.0,1.0,0.8383408328,0.6883408327778933,0.6883408327778933,"[""Studio Clean"", ""Acoustic Sim"", ""Acoustic Sim - Warm Room Take"", ""Acoustic Sim - Open Chord Mix"", ""Acoustic Sim - Glass Tone Pass""]","[0.6883408327778933, 0.6640270789709576, 0.6640270789709576, 0.6640270789709576, 0.6640270789709576]",oracle_free_active_module_consensus
TRR,1227,Hard Rock Crunch - Hot Valve Version,ok,,0.15,Studio Clean,Studio Clean,False,0.13252861739084312,0.13252861739084312,0.717948717948718,0.717948717948718,0.625,0.625,0.941539037177996,0.941539037177996,1.0,1.0,1.0,0.8383408328,0.6883408327778933,0.6883408327778933,"[""Studio Clean"", ""Acoustic Sim"", ""Acoustic Sim - Warm Room Take"", ""Acoustic Sim - Open Chord Mix"", ""Acoustic Sim - Glass Tone Pass""]","[0.6883408327778933, 0.6640270789709576, 0.6640270789709576, 0.6640270789709576, 0.6640270789709576]",oracle_free_active_module_consensus
TRR,1257,Hard Rock Crunch - Saturated Bite Cut,ok,,0.15,Studio Clean,Studio Clean,False,0.13252861739084312,0.13252861739084312,0.717948717948718,0.717948717948718,0.625,0.625,0.941539037177996,0.941539037177996,1.0,1.0,1.0,0.8383408328,0.6883408327778933,0.6883408327778933,"[""Studio Clean"", ""Acoustic Sim"", ""Acoustic Sim - Warm Room Take"", ""Acoustic Sim - Open Chord Mix"", ""Acoustic Sim - Glass Tone Pass""]","[0.6883408327778933, 0.6640270789709576, 0.6640270789709576, 0.6640270789709576, 0.6640270789709576]",oracle_free_active_module_consensus
TRR,127,Glitter Rock,ok,,0.15,Norwegian Black Metal,Norwegian Black Metal,False,0.26678450701571543,0.26678450701571543,0.6206896551724138,0.6206896551724138,0.4411764705882353,0.4411764705882353,0.7334175331277079,0.7334175331277079,0.5555555555555556,0.5555555555555556,1.0,0.899201406,0.7492014059591527,0.7492014059591527,"[""Norwegian Black Metal"", ""Motorcycle Rock"", ""Bubblegum Pop"", ""Gritty Synth"", ""Crunk Bounce""]","[0.7492014059591527, 0.7470826026324806, 0.7204217763977026, 0.7195467190699882, 0.716920909064166]",oracle_free_active_module_consensus
TRR,533,Reggae Skank Andean,ok,,0.15,Reggae Skank Sahara,Reggae Skank Sahara,False,0.08553201904538475,0.08553201904538475,0.8461538461538461,0.8461538461538461,0.75,0.75,0.9764490244503082,0.9764490244503082,1.0,1.0,1.0,0.9513659764,0.8013659764458665,0.8013659764458665,"[""Reggae Skank Sahara"", ""Reggae Skank Heritage"", ""Reggae Skank Sunset"", ""Soul Clap Motown"", ""Soul Clap Sweet""]","[0.8013659764458665, 0.7815136833964502, 0.7697217137861728, 0.7395068146199677, 0.7265418443656744]",oracle_free_active_module_consensus
TRR,906,Philadelphia Soul Sweet,ok,,0.15,Britpop Hazy,Britpop Hazy,False,0.06772405188210294,0.06772405188210294,0.9487179487179487,0.9487179487179487,0.9166666666666666,0.9166666666666666,0.9847616456795555,0.9847616456795555,1.0,1.0,0.9209368362,0.9926356339,0.8544951084452623,0.8544951084452623,"[""Britpop Hazy"", ""Deep House Cyber"", ""Spectral Freeze Flux"", ""Prepared Guitar Aether"", ""Philadelphia Soul Smooth""]","[0.8544951084452623, 0.8311822595993316, 0.8184924221804685, 0.8179344203580325, 0.8174388200292495]",oracle_free_active_module_consensus
TRR,1077,Brown Sound Modern,ok,,0.15,Brown Sound,Brown Sound,False,0.017202535187592034,0.017202535187592034,0.9743589743589743,0.9743589743589743,0.9523809523809523,0.9523809523809523,0.9988474230543198,0.9988474230543198,1.0,1.0,1.0,1.15,1.0000000000000004,1.0000000000000004,"[""Brown Sound"", ""Brown Sound - Vintage Drive Mix"", ""Brown Sound - Raw Amp Pass"", ""Brown Sound - Grit Stack Take"", ""Brown Sound - Classic Crunch Edit""]","[1.0000000000000004, 1.0000000000000004, 1.0000000000000004, 1.0000000000000004, 1.0000000000000004]",oracle_free_active_module_consensus
TRR,418,Minimal Wave,ok,,0.15,Tangerine Dream Style,Tangerine Dream Style,False,0.2551007657475694,0.2551007657475694,0.5333333333333333,0.5333333333333333,0.42424242424242425,0.42424242424242425,0.8593836388925721,0.8593836388925721,0.8888888888888888,0.8888888888888888,0.8758220613,0.7532127363,0.6218394271502975,0.6218394271502975,"[""Tangerine Dream Style"", ""Cumbia Electronica"", ""Philly Soul Strings"", ""Nordic Folk"", ""Blue-Eyed Soul""]","[0.6218394271502975, 0.6146545965766431, 0.6097772962113859, 0.6083322698648248, 0.6071936398227975]",oracle_free_active_module_consensus
TRR,647,Deep House Beat,ok,,0.15,Contemporary Jazz Smoky,Contemporary Jazz Smoky,False,0.18867644769014885,0.18867644769014885,0.75,0.75,0.6071428571428571,0.6071428571428571,0.912591747298136,0.912591747298136,0.8333333333333334,0.8333333333333334,1.0,0.8628804691,0.7128804690650439,0.7128804690650439,"[""Contemporary Jazz Smoky"", ""Afrobeat Guitar Heritage"", ""Drum and Bass Synth"", ""Deep House Bass"", ""Deep House Wave""]","[0.7128804690650439, 0.7086956342676237, 0.7032977529358055, 0.7026468836700025, 0.7002308819711311]",oracle_free_active_module_consensus
TRR,889,Neo-Soul Rhythm Groove,ok,,0.15,Neo-Soul Rhythm Sweet,Neo-Soul Rhythm Sweet,False,0.0626569325749138,0.0626569325749138,0.8974358974358975,0.8974358974358975,0.8333333333333334,0.8333333333333334,0.9880178385237505,0.9880178385237505,1.0,1.0,1.0,0.9132711956,0.7632711955852722,0.7632711955852722,"[""Neo-Soul Rhythm Sweet"", ""Contemporary Jazz Improv"", ""Neo-Soul Rhythm Gospel"", ""Americana Alt Sunrise"", ""Bossa Nova Acoustic Mystic""]","[0.7632711955852722, 0.7395634641747078, 0.7364097272657159, 0.7158591967246285, 0.7060682644862827]",oracle_free_active_module_consensus
TRR,724,Modular Hybrid Glitch,ok,,0.15,Trap Metal Bass,Trap Metal Bass,False,0.2536508198746733,0.2536508198746733,0.6170212765957447,0.6170212765957447,0.5714285714285714,0.5714285714285714,0.8421225092213372,0.8421225092213372,0.7142857142857143,0.7142857142857143,0.8687721028,0.9827901272,0.852474311759956,0.852474311759956,"[""Trap Metal Bass"", ""Latin Rock Fusion Tropical"", ""Free Jazz Avantgarde Velvet"", ""Prepared Guitar Void"", ""Lo-Fi Bedroom Pop Sparkle""]","[0.852474311759956, 0.806133321914399, 0.7955507503286864, 0.7855150840154947, 0.7694683269780052]",oracle_free_active_module_consensus
TRR,206,Rave Hardcore,ok,,0.15,Dark Ambient,Melodic Death Metal,True,0.240320259488791,0.00860988897291082,0.6730769230769231,1.0,0.6363636363636364,1.0,0.8329667611003494,0.9997781480206914,0.625,1.0,1.0,1.0467667596,0.9000813246411269,0.8967667596275454,"[""Dark Ambient"", ""Melodic Death Metal"", ""Granular Synth"", ""Slavic Folk Metal"", ""Heavy Psych""]","[0.9000813246411269, 0.8967667596275454, 0.8454295228342904, 0.842862120120189, 0.776892195717215]",oracle_free_active_module_consensus
