method,query_idx,query_name,status,coverage,skip_reason,candidate_count,metric_impl,top1_name,top1_norm_l2,top1_acc_at_0_1,top1_recall,top1_cosine,top1_module,pnr_at_1,pnr_at_3,pnr_at_5,topk_names,topk_scores,pnr_at_k
CLAP,897,Motown Soul Groove,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Britpop Hazy,0.08545165840530261,0.8974358974358975,0.8333333333333334,0.977585841388827,1.0,1,1,1,"[""Britpop Hazy"", ""Soul Clap Memphis"", ""Electronic Body Music"", ""Dream Pop Indie"", ""Southern Gothic""]","[0.9710589028982969, 0.9646174169958215, 0.9420447077642912, 0.9404610066071526, 0.9350300219720397]",1
CLAP,133,Heartland Rock,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Prepared Guitar Prism,0.31098398401267874,0.5,0.3611111111111111,0.7909956455068315,0.6666666666666666,0,1,1,"[""Prepared Guitar Prism"", ""Off-Kilter Indie"", ""Dream Pop Radio"", ""Space Rock Delay"", ""Granular Texture Glitch""]","[0.9377682579865191, 0.9208743085143606, 0.916192323493134, 0.9149595713641618, 0.9115278014839088]",1
CLAP,775,Deathcore Breakdown Venom,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Nashville Session Twang,0.2671573505420596,0.7222222222222222,0.65,0.7371304854958503,0.3333333333333333,0,0,0,"[""Nashville Session Twang"", ""Philadelphia Soul Soulful"", ""Free Jazz Avantgarde Nocturne"", ""Neo-Soul Rhythm Motown"", ""Post-Rock Crescendo""]","[0.9545010255586395, 0.9522976828617006, 0.9456227841140826, 0.9359763876834404, 0.9335782809083335]",0
CLAP,695,Granular Texture Aether,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Microtonal Fusion Flux,0.10845746292759284,0.8461538461538461,0.7857142857142857,0.9811739078886668,1.0,0,0,1,"[""Microtonal Fusion Flux"", ""Dark Ambient Drone Glitch"", ""Lush Reverb Pad"", ""Atmospheric Grime"", ""Microtonal Fusion Aether""]","[0.9384578358058214, 0.936456091808554, 0.9319424127481051, 0.9242546460457968, 0.9180845063602702]",1
CLAP,91,D-beat Punk,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Viking Metal,0.26572049044182805,0.6379310344827587,0.47058823529411764,0.7351022358707241,0.5555555555555556,0,1,1,"[""Viking Metal"", ""Britpop Shimmer"", ""Celtic Punk"", ""Finnish Metal"", ""Gritty Synth""]","[0.9286079171902039, 0.9285222006108391, 0.9068471155589979, 0.8930981700570635, 0.8917856960551127]",1
CLAP,70,Big Band Swing,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Synth Pop Shimmer,0.30477911269812163,0.5471698113207547,0.4,0.7419805639688235,0.5555555555555556,0,0,1,"[""Synth Pop Shimmer"", ""Spring Reverb Twang"", ""Reggae Dubplate"", ""Synthwave Sunset"", ""Contemporary Jazz Velvet""]","[0.6648776849131601, 0.650429060902558, 0.645491203906494, 0.6408477455209899, 0.6327418662923354]",1
CLAP,487,Shoegaze Drone,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Ocean Waves Ambient,0.014461302350569801,1.0,1.0,0.9995884573315625,1.0,1,1,1,"[""Ocean Waves Ambient"", ""Binaural Beats Meditation"", ""Dark Ambient Drone Static"", ""Oceanic Ambient"", ""Atmospheric Blackgaze""]","[0.8438110518646208, 0.7597193648631428, 0.741376298161462, 0.7210351473276312, 0.7191961787741257]",1
CLAP,266,Urban Cowboy,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Soulful Crooner,0.07297783029627893,0.8461538461538461,0.8235294117647058,0.9871145009844288,1.0,1,1,1,"[""Soulful Crooner"", ""Sonic Youth Noise"", ""Multicultural Fusion"", ""City Pop Smooth"", ""Merseybeat Jangle""]","[0.886652450230121, 0.8651150980129373, 0.8601624061767128, 0.8536227710430774, 0.8521039311948735]",1
CLAP,672,Glitch Noise Prism,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Granular Texture Void,0.14164491279527097,0.8205128205128205,0.75,0.9672859583098545,1.0,0,0,1,"[""Granular Texture Void"", ""Smooth Jazz Lead Crescendo"", ""Enigmatic World"", ""Microtonal Fusion Flux"", ""Field Recording Ambient""]","[0.9193676059592172, 0.90536028487884, 0.9028827944879455, 0.9013042640896629, 0.8948268951557969]",1
CLAP,627,Techno Industrial Cyber,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Funeral Doom Wrath,0.30067609238392945,0.6610169491525424,0.41379310344827586,0.6771162861625046,0.2857142857142857,0,0,0,"[""Funeral Doom Wrath"", ""Sludge Metal Venom"", ""Power Metal Epic Wrath"", ""Slavic Folk Metal"", ""Power Metal Epic Chaos""]","[0.8558058978460796, 0.854490616498149, 0.8502608787541123, 0.8232512504460636, 0.8183298866886487]",0
CLAP,33,Swedish Death Metal,skipped,0.0,missing_query_vector,0,legacy_evaluator_for_protocolA_compat,,,,,,,0,0,0,[],[],0
CLAP,1036,Britpop Glimmer,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Motorcycle Rock,0.2581539699105665,0.6226415094339622,0.6923076923076923,0.7809795191551219,0.5555555555555556,0,1,1,"[""Motorcycle Rock"", ""Britpop Shimmer"", ""K-Pop Shimmer Voyage"", ""Memphis Soul Gospel"", ""Britpop Charm""]","[0.8654631232682564, 0.863629536614763, 0.8520506168253232, 0.8376823780151669, 0.8351716082930312]",1
CLAP,841,Gypsy Jazz Manouche Blue,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Gypsy Jazz Manouche Velvet,0.0723551620861977,0.8461538461538461,0.75,0.9855346393758379,1.0,1,1,1,"[""Gypsy Jazz Manouche Velvet"", ""Gypsy Jazz Manouche Vibe"", ""Gypsy Jazz Manouche Groove"", ""Gypsy Jazz Manouche Improv"", ""Peruvian Cumbia""]","[0.8681090736340804, 0.8251381359321325, 0.8118324251829113, 0.8096206483662605, 0.7865546731679498]",1
CLAP,193,Post-Punk Bassline,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Power Metal Epic Rage,0.29307250635146126,0.6379310344827587,0.3870967741935484,0.7212338810848085,0.375,0,0,0,"[""Power Metal Epic Rage"", ""Celtic Punk"", ""Distorted Cassette"", ""Nu Metal 7-String Onslaught"", ""Nu Metal 7-String Doom""]","[0.8548869052292338, 0.828995331050316, 0.8287397942607122, 0.8267991307834192, 0.8263169740659745]",0
CLAP,188,Polka Accordion,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Parisian Street Accordion,0.010947822799390723,1.0,1.0,0.9997692061215494,1.0,1,1,1,"[""Parisian Street Accordion"", ""Scottish Folk"", ""Traditional Irish"", ""Reggae Dubplate"", ""Indian Classical""]","[0.7368636208899183, 0.616118069259909, 0.5761212098582302, 0.5664980937667794, 0.5643858543068629]",1
CLAP,297,Berlin Techno,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Multicultural Fusion,0.10745647294882452,0.8461538461538461,0.8235294117647058,0.9738692791818374,1.0,0,1,1,"[""Multicultural Fusion"", ""Synth Pop Shimmer"", ""South African House"", ""Timba Cuban"", ""Bubblegum Bass""]","[0.8076484951924825, 0.7928176028423616, 0.7927347444070767, 0.7847639902611457, 0.7799871204946451]",1
CLAP,247,Tabla Fusion,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Americana Alt Rambler,0.2539757997226703,0.6037735849056604,0.5,0.7879064435286952,0.5555555555555556,0,0,0,"[""Americana Alt Rambler"", ""Indie Pop Jangle Charm"", ""Latin Rock Fusion Tropical"", ""K-Pop Shimmer Tropical"", ""Americana Alt Twang""]","[0.8139214314114847, 0.8133774240589078, 0.8034779502459906, 0.8006311900685162, 0.7932062300105963]",0
CLAP,589,Future Bass Pluck Synth,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Power Pop Sparkle,0.20237330340123835,0.6818181818181818,0.5,0.8983841994572438,0.8333333333333334,0,1,1,"[""Power Pop Sparkle"", ""Synthwave Guitar Wave"", ""Tech House Groove"", ""Acid Jazz Funk Nocturne"", ""Synth Pop Glimmer""]","[0.7963064001040656, 0.7877122127977009, 0.7818165968729907, 0.7632800758496397, 0.7628394317605429]",1
CLAP,324,Cyber R&B,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Dark Ambient,0.24995330439125218,0.6,0.5294117647058824,0.8598288139935949,0.8888888888888888,0,1,1,"[""Dark Ambient"", ""Mathcore Dissonant Wrath"", ""Cyberpunk Synth"", ""Glitch Noise Glitch"", ""Acid Jazz Funk Vibe""]","[0.6860413210248695, 0.675792677166787, 0.6722059657776009, 0.6684728927132495, 0.6496324026973408]",1
CLAP,394,Italian Disco,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Motorcycle Rock,0.06943765752656286,0.8717948717948718,0.8529411764705882,0.9882904400319561,1.0,1,1,1,"[""Motorcycle Rock"", ""70s Soft Rock"", ""Creole Zydeco"", ""Motown Soul Motown"", ""Memphis Soul Gospel""]","[0.9282129199391511, 0.9142850817214128, 0.9070001285958236, 0.8882188931514063, 0.8801157096558369]",1
CLAP,817,Folk Metal Acoustic Fury,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Granular Texture Flux,0.3900666262250559,0.6271186440677966,0.55,0.5531521349695188,0.2857142857142857,0,0,0,"[""Granular Texture Flux"", ""Reverse Ambient Flux"", ""Ethereal Wave"", ""Chamber Pop Charm"", ""Prepared Guitar Aether""]","[0.8126733051003057, 0.8073469446819328, 0.8031100259182951, 0.7968949899498492, 0.7967493021167895]",0
CLAP,610,Drum and Bass Neon,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Power Pop Indie,0.18026834319294227,0.6818181818181818,0.5,0.9178881232822457,0.8333333333333334,0,1,1,"[""Power Pop Indie"", ""Drum and Bass Synth"", ""Jazz Fusion Complex"", ""Piano House"", ""Soul Clap Motown""]","[0.9033526082082661, 0.8949056655639269, 0.8649373390499446, 0.8634424949103665, 0.8576286657666514]",1
CLAP,93,Darkwave Synth,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Deep House Pulse,0.28522892903809327,0.4791666666666667,0.4166666666666667,0.7998034805479022,0.6666666666666666,0,0,0,"[""Deep House Pulse"", ""Gaelic Folk"", ""Deep House Neon"", ""Dark Ambient Drone Glitch"", ""Congolese Rumba""]","[0.8575565863352755, 0.8498986281070089, 0.8477804749797149, 0.8259345394355909, 0.8117468277983227]",0
CLAP,455,Philharmonic Rock,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Memphis Soul Motown,0.25589440463796165,0.6226415094339622,0.5277777777777778,0.7878196383008591,0.5555555555555556,0,1,1,"[""Memphis Soul Motown"", ""Country Rock Twang Rambler"", ""C86 Indie"", ""Schlager Pop"", ""Power Pop Glimmer""]","[0.8827653320783776, 0.8770368437657521, 0.8763248130794148, 0.8576251427168122, 0.8575958755796188]",1
CLAP,294,Barbershop Quartet,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Rhodes Soul,0.29218367038210724,0.5833333333333334,0.3333333333333333,0.7276357208670583,0.3333333333333333,0,0,0,"[""Rhodes Soul"", ""Beat Tape Lo-Fi"", ""Complex Jazz Fusion Nocturne"", ""Bossa Nova Guitar"", ""Space Cowboy""]","[0.8792266190869079, 0.8520124648213795, 0.8464193364149167, 0.8460730950602977, 0.8374452964410901]",0
CLAP,601,Hyperpop Glitch Pulse,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Americana Alt Sunrise,0.20200079793880396,0.7272727272727273,0.5714285714285714,0.89913295926006,0.8333333333333334,0,0,0,"[""Americana Alt Sunrise"", ""Lo-Fi Bedroom Pop Glimmer"", ""Lo-Fi Bedroom Pop Hazy"", ""Dream Pop Radio"", ""Chicago Soul Groove""]","[0.9377085768647455, 0.9375525548717982, 0.9265116094230235, 0.9264047224448497, 0.9251924107062042]",0
CLAP,1009,Dream Pop Dream,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Electronic Body Music,0.25846929573433763,0.5094339622641509,0.46153846153846156,0.7990219952242198,0.5555555555555556,0,1,1,"[""Electronic Body Music"", ""Lo-Fi Bedroom Pop Shimmer"", ""Psychedelic Folk"", ""Nashville Session Sunrise"", ""Dream Pop Indie""]","[0.9046168364866789, 0.8983990007784017, 0.8769734962186004, 0.8746934034061675, 0.874015392579331]",1
CLAP,617,Dubstep Wobble Pulse,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Dubstep Wobble Neon,0.06266452978575066,0.8717948717948718,0.8214285714285714,0.9917021171732648,1.0,1,1,1,"[""Dubstep Wobble Neon"", ""Dubstep Wobble Wave"", ""Future Bass Pluck Pulse"", ""Future Bass Pluck Wave"", ""Dubstep Wobble Cyber""]","[0.8798425064084348, 0.7539204552017842, 0.7232874250514552, 0.7079139546155487, 0.6879288044610331]",1
CLAP,818,Folk Metal Acoustic Rage,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Power Metal Epic Fury,0.04488329321001427,0.9230769230769231,0.8333333333333334,0.9949745602087997,1.0,1,1,1,"[""Power Metal Epic Fury"", ""Sludge Metal Venom"", ""Power Pop Shimmer"", ""Latin Rock Fusion Andean"", ""Folk Metal Acoustic Doom""]","[0.8063246854477248, 0.8035123128473307, 0.7987184308818118, 0.792817015143445, 0.7921377081396745]",1
CLAP,986,Western Swing Sunrise,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Cool Jazz Velvet,0.07134993148027566,0.8717948717948718,0.7916666666666666,0.983434376078284,1.0,1,1,1,"[""Cool Jazz Velvet"", ""Middle Eastern Andean"", ""Prepared Guitar Void"", ""Lo-Fi Bedroom Pop Charm"", ""Chicago Soul Memphis""]","[0.9158465322088243, 0.9016340475730072, 0.8891202232209117, 0.8859958207465943, 0.8849537302669984]",1
CLAP,208,Retro Electro,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Nu Metal 7-String Onslaught,0.3228875280033271,0.59375,0.34285714285714286,0.6097094373160602,0.3333333333333333,0,1,1,"[""Nu Metal 7-String Onslaught"", ""Electroclash"", ""Technical Thrash Doom"", ""Sludge Metal Onslaught"", ""Raw Black Metal Fury""]","[0.8929794266920468, 0.8852433289486927, 0.882950257702461, 0.8768582002126508, 0.8600566158696301]",1
CLAP,553,Celtic Folk Sunset,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Southern Soul Gospel Sweet,0.0626569325749138,0.8974358974358975,0.8333333333333334,0.9880178385237505,1.0,1,1,1,"[""Southern Soul Gospel Sweet"", ""Mongolian Throat"", ""Rock en Español"", ""Shoegaze Wall Aether"", ""Prepared Guitar Void""]","[0.8936927583136671, 0.8890259526672573, 0.8757365923847114, 0.8753392806493294, 0.8667099331112958]",1
CLAP,944,Modern R&B Philly,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Dark Ambient Drone Prism,0.3500037411201347,0.5961538461538461,0.5,0.6650007719113504,0.5714285714285714,0,1,1,"[""Dark Ambient Drone Prism"", ""Flanger Sweep"", ""Dream Pop Radio"", ""Nashville Sound"", ""Chillhop Downtempo""]","[0.9269436114104783, 0.9248123451589132, 0.9237947226223138, 0.9139201644362996, 0.9113121297733976]",1
CLAP,834,Smooth Jazz Lead Smoky,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Motown Soul Gospel,0.05835809819630032,0.9487179487179487,0.9166666666666666,0.9889142520194555,1.0,1,1,1,"[""Motown Soul Gospel"", ""Motown Soul Smooth"", ""Cool Jazz Nocturne"", ""Southern Soul Gospel Memphis"", ""Bluegrass Flatpick Frontier""]","[0.8402054757894286, 0.8298951245390028, 0.82969635892627, 0.8268598067970061, 0.8253900832983384]",1
CLAP,340,East Coast Boom Bap,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Dream Pop Hazy,0.3128205099779031,0.5283018867924528,0.3888888888888889,0.7244496328896639,0.5555555555555556,0,0,0,"[""Dream Pop Hazy"", ""Lo-Fi Bedroom Pop Shimmer"", ""Enka Ballad"", ""Scandinavian Folk"", ""Swamp Blues""]","[0.81235965053875, 0.7926849235968837, 0.7925255213958244, 0.7808223440695201, 0.7768339458349884]",0
CLAP,560,Celtic Folk Heritage,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Old Time Radio,0.3115879717534675,0.5283018867924528,0.5,0.7260402936998828,0.5555555555555556,0,1,1,"[""Old Time Radio"", ""Celtic Folk Andean"", ""Medieval Folk"", ""Okinawan Folk"", ""Celtic Folk Sahara""]","[0.8493836285062322, 0.8468084036837268, 0.8338331007364712, 0.8091015910632391, 0.8014500714377375]",1
CLAP,1038,Britpop Indie,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Rock en Español,0.2565435353930982,0.5849056603773585,0.6153846153846154,0.7835995389752787,0.5555555555555556,0,1,1,"[""Rock en Español"", ""Southern Soul Gospel Sweet"", ""Smooth Jazz Lead Crescendo"", ""Indie Pop Jangle Indie"", ""Paisley Underground""]","[0.8651615976586842, 0.8494317725450058, 0.8427641064095646, 0.8284713736109455, 0.8284240614083034]",1
CLAP,723,Modular Hybrid Drift,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Ethereal Wave,0.3349188100926834,0.5555555555555556,0.4666666666666667,0.7488889267053888,0.5555555555555556,0,1,1,"[""Ethereal Wave"", ""Rainforest Ambient"", ""Reverse Ambient Flux"", ""Spectral Freeze Prism"", ""Oceanic Ambient""]","[0.8891108344770389, 0.8759225687393435, 0.8749993458242451, 0.8749352247791744, 0.8707331190043043]",1
CLAP,298,Bhangra Fusion,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Bitcrushed Drums,0.11952727127949529,0.6410256410256411,0.5882352941176471,0.9753419895537613,1.0,0,1,1,"[""Bitcrushed Drums"", ""Acid Jazz Funk Improv"", ""Soulful Crooner"", ""Lounge Bossa"", ""South African House""]","[0.8390493659794097, 0.822289414365338, 0.8220328781096105, 0.8038664927513561, 0.7825009530687066]",1
CLAP,564,Indian Classical Sitar Tropical,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Microtonal Fusion Static,0.32453162818353,0.5769230769230769,0.4583333333333333,0.7076023580999338,0.5714285714285714,0,1,1,"[""Microtonal Fusion Static"", ""Middle Eastern Heritage"", ""Microtonal Fusion Echo"", ""Floating Synth"", ""Indian Classical Sitar Moonrise""]","[0.884353294680031, 0.8742530119927566, 0.8700866338603044, 0.8699400892616089, 0.8694986996813221]",1
CLAP,308,Chamber Pop,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Roots Reggae,0.2537839979357919,0.5614035087719298,0.3333333333333333,0.7840720248994326,0.4444444444444444,0,0,0,"[""Roots Reggae"", ""Microtonal Fusion Echo"", ""Granular Texture Void"", ""Philadelphia Soul Smooth"", ""Modern R&B Groove""]","[0.8971917326211875, 0.8933827765449194, 0.8921095478795777, 0.8918167453031828, 0.8900822257043779]",0
CLAP,111,Epic Orchestral Rock,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Kraftwerk Style,0.113752732817923,0.717948717948718,0.6764705882352942,0.9770733058516938,1.0,0,1,1,"[""Kraftwerk Style"", ""Stadium Anthem"", ""Motorcycle Rock"", ""Country Gospel"", ""Britpop Shimmer""]","[0.8897551344632982, 0.8466568601866878, 0.837124946000843, 0.8364849307147053, 0.835083502411321]",1
CLAP,501,Spring Reverb Surf,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Microtonal Fusion Void,0.3226192183836431,0.5740740740740741,0.42424242424242425,0.772974947095665,0.5555555555555556,0,1,1,"[""Microtonal Fusion Void"", ""Post-Rock Crescendo"", ""Dream Pop Glimmer"", ""Calypso Rhythm"", ""Nashville Session Rambler""]","[0.9472785320696301, 0.921536960558903, 0.9169218633507145, 0.9148577877285089, 0.9077293998653232]",1
CLAP,955,Country Telecaster Dusty,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Shoegaze Wall Echo,0.3374451122252183,0.5961538461538461,0.5,0.6958724084956286,0.5714285714285714,0,0,1,"[""Shoegaze Wall Echo"", ""Sea Shanty"", ""Visual Kei Glam"", ""Swedish Pop"", ""Lo-Fi Bedroom Pop Hazy""]","[0.9001522785080702, 0.8810194537972702, 0.8601769361043761, 0.8583342249178971, 0.8582535507745588]",1
CLAP,520,Bossa Nova Acoustic Heritage,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Bossa Nova Acoustic Sahara,0.06387954777856984,0.8717948717948718,0.7916666666666666,0.9860132196458421,1.0,1,1,1,"[""Bossa Nova Acoustic Sahara"", ""Nordic Noir"", ""Bossa Nova Acoustic Voyage"", ""Mexican Mariachi"", ""Romanian Manele""]","[0.8619988259409563, 0.8618089353143112, 0.8585332206784669, 0.8507360015763528, 0.8354293291919132]",1
CLAP,896,Neo-Soul Rhythm Philly,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Reggae Skank Tropical,0.05410936997546486,0.8717948717948718,0.7916666666666666,0.9899726233185597,1.0,1,1,1,"[""Reggae Skank Tropical"", ""Dream Pop Glimmer"", ""Introspective Lo-Fi"", ""Afrobeat Guitar Moonrise"", ""Acid Jazz Funk Nocturne""]","[0.8687921089723216, 0.8339148432294708, 0.8296034723921877, 0.8254260014908548, 0.8130038399460422]",1
CLAP,327,Deep Dub,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Bubblegum Bass,0.0992973002167328,0.7435897435897436,0.696969696969697,0.9821636497932976,1.0,1,1,1,"[""Bubblegum Bass"", ""New Jack Swing"", ""Pacific Islander"", ""Synth Pop Indie"", ""Contemporary Jazz Nocturne""]","[0.8663708742952421, 0.8486318769569203, 0.8461834269397307, 0.8370884395167493, 0.8345207705161732]",1
CLAP,1017,Chamber Pop Dream,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Electronic Body Music,0.25846929573433763,0.5094339622641509,0.46153846153846156,0.7990219952242198,0.5555555555555556,0,1,1,"[""Electronic Body Music"", ""Modern R&B Memphis"", ""Soul Clap Memphis"", ""Middle Eastern Andean"", ""Dream Pop Indie""]","[0.9299273697757919, 0.9242096653934937, 0.9200806569348513, 0.9083778063713663, 0.905625586181872]",1
CLAP,1084,Rotary Speaker Fast,skipped,0.0,missing_query_vector,0,legacy_evaluator_for_protocolA_compat,,,,,,,0,0,0,[],[],0
CLAP,186,Pirate Metal,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Nu Metal 7-String Rage,0.21079720587323658,0.7333333333333333,0.5217391304347826,0.851113373993122,0.6,0,0,0,"[""Nu Metal 7-String Rage"", ""Memphis Soul Sweet"", ""Power Pop Shimmer"", ""Mathcore Dissonant Fury"", ""Sludge Metal Rage""]","[0.916479758966443, 0.9035716836871126, 0.9031877284547807, 0.896954205398932, 0.881263068946938]",0
CLAP,917,Southern Soul Gospel Gospel,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Southern Soul Gospel Memphis,0.08415175577395724,0.8205128205128205,0.7083333333333334,0.9769269618489432,1.0,1,1,1,"[""Southern Soul Gospel Memphis"", ""Blue-Eyed Soul"", ""Modern R&B Gospel"", ""Cool Jazz Nocturne"", ""Balearic Beat""]","[0.8199026980916029, 0.7703115086289967, 0.769579593010246, 0.7634630500198203, 0.7440310537386807]",1
CLAP,291,Auto-Tune Pop,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Schlager Pop,0.252948732438271,0.5283018867924528,0.5333333333333333,0.8060662071369242,0.5555555555555556,0,0,0,"[""Schlager Pop"", ""C86 Indie"", ""Memphis Soul Motown"", ""Jittery Synth"", ""Gabber Hardcore""]","[0.8882496912879516, 0.8673275701765728, 0.8552827031451747, 0.8525295641632873, 0.851911325797946]",0
CLAP,488,Sitar Fusion,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Motown Soul Sweet,0.2571022887667034,0.6037735849056604,0.5,0.7833795279213278,0.5555555555555556,0,1,1,"[""Motown Soul Sweet"", ""70s Soft Rock"", ""Country Telecaster Outlaw"", ""Chamber Pop Hazy"", ""Power Pop Hook""]","[0.8886712584267538, 0.8847154084309474, 0.8835764550162832, 0.8759454072091178, 0.875116964131472]",1
CLAP,454,Phased Synth,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Deathcore Breakdown Wrath,0.316983873500035,0.625,0.4,0.6238071926744924,0.3333333333333333,0,0,0,"[""Deathcore Breakdown Wrath"", ""Dream Pop Glimmer"", ""Prepared Guitar Glitch"", ""Post-Rock Crescendo"", ""Microtonal Fusion Void""]","[0.9176644663845468, 0.9123050125752739, 0.9044844026678709, 0.9036190228856841, 0.9030369727706349]",0
CLAP,391,Iranian Classical,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Bedroom Pop Lo-Fi,0.2406831464562071,0.6833333333333333,0.5,0.779273111120529,0.3333333333333333,0,0,0,"[""Bedroom Pop Lo-Fi"", ""Chamber Pop Glimmer"", ""Japanese City Pop"", ""Arpeggiated Synth"", ""Country Telecaster Outlaw""]","[0.9137225585099118, 0.8931397843758491, 0.8899855559604026, 0.8850343592967365, 0.8812409504573278]",0
CLAP,128,Gothic Rock Reverb,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Cinematic Trailer,0.010097844801100998,1.0,1.0,0.9998115898699261,1.0,1,1,1,"[""Cinematic Trailer"", ""Bubblegum Pop"", ""Americana Alt Twang"", ""Industrial Dub"", ""Hyperpop Glitch Beat""]","[0.8623737434759475, 0.7694616183470401, 0.7674072091917277, 0.7566911276603584, 0.7478906108624606]",1
CLAP,666,Glitch Noise Echo,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Spectral Freeze Echo,0.0,1.0,1.0,1.0,1.0,1,1,1,"[""Spectral Freeze Echo"", ""Glitch Noise Drift"", ""Andean Flute"", ""Dark Ambient Drone Flux"", ""Gospel Choir""]","[0.7804965963554965, 0.7544047142529382, 0.7330565315722275, 0.7240506524440398, 0.7193011880178102]",1
CLAP,499,Spectral Glow,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Microtonal Fusion Void,0.3220033307484193,0.5740740740740741,0.42424242424242425,0.7744388537796772,0.5555555555555556,0,1,1,"[""Microtonal Fusion Void"", ""Deathcore Breakdown Wrath"", ""Post-Rock Crescendo"", ""Reverse Ambient Void"", ""Granular Texture Static""]","[0.8928682359291481, 0.8845409511478828, 0.8784895636828192, 0.8765338362499715, 0.8669245984085721]",1
CLAP,682,Prepared Guitar Echo,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Nashville Session Rambler,0.33692908950276923,0.5961538461538461,0.4642857142857143,0.6969418637569449,0.5714285714285714,0,0,1,"[""Nashville Session Rambler"", ""Lo-Fi Bedroom Pop Sparkle"", ""Spectral Ambient"", ""Philadelphia Soul Soulful"", ""Dark Ambient Drone Echo""]","[0.934369616228385, 0.9244007482677064, 0.9239531562491394, 0.9205876844313838, 0.9194243555634476]",1
CLAP,1010,Dream Pop Shimmer,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Southern Soul Gospel Sweet,0.0,1.0,1.0,0.9999999999999999,1.0,1,1,1,"[""Southern Soul Gospel Sweet"", ""Rock en Español"", ""Bluegrass Flatpick Dusty"", ""Inspiring Uplift"", ""Country Rock Twang Sunrise""]","[0.9374607983694063, 0.9344158694235946, 0.903116976269857, 0.9027023150667515, 0.9010990990720612]",1
CLAP,2,Neo-Soul Clean,skipped,0.0,missing_query_vector,0,legacy_evaluator_for_protocolA_compat,,,,,,,0,0,0,[],[],0
CLAP,1072,Neo-Soul Clean Rhythm,skipped,0.0,missing_query_vector,0,legacy_evaluator_for_protocolA_compat,,,,,,,0,0,0,[],[],0
CLAP,1116,Neo-Soul Clean - Pocket Groove Cut,skipped,0.0,missing_query_vector,0,legacy_evaluator_for_protocolA_compat,,,,,,,0,0,0,[],[],0
CLAP,1146,Neo-Soul Clean - Sync Pulse Mix,skipped,0.0,missing_query_vector,0,legacy_evaluator_for_protocolA_compat,,,,,,,0,0,0,[],[],0
