row_idx,song_name,base_name,split,audio_path_raw,audio_path_resolved,audio_exists,style_count,feature_count,has_trr,has_wav2vec,has_featurenn,has_clap,has_clap_cache
968,Bluegrass Flatpick Frontier,Bluegrass Flatpick Frontier,kb,Data\Audio_Synthetic\Bluegrass Flatpick Frontier.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Bluegrass Flatpick Frontier.wav,1,0,0,1,1,1,1,1
969,Nashville Session Twang,Nashville Session Twang,kb,Data\Audio_Synthetic\Nashville Session Twang.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Nashville Session Twang.wav,1,0,0,1,1,1,1,1
970,Nashville Session Sunrise,Nashville Session Sunrise,kb,Data\Audio_Synthetic\Nashville Session Sunrise.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Nashville Session Sunrise.wav,1,0,0,1,1,1,1,1
971,Nashville Session Dusty,Nashville Session Dusty,kb,Data\Audio_Synthetic\Nashville Session Dusty.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Nashville Session Dusty.wav,1,0,0,1,1,1,1,1
972,Nashville Session Honky,Nashville Session Honky,kb,Data\Audio_Synthetic\Nashville Session Honky.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Nashville Session Honky.wav,1,0,0,1,1,1,1,1
973,Nashville Session Pickin,Nashville Session Pickin,kb,Data\Audio_Synthetic\Nashville Session Pickin.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Nashville Session Pickin.wav,1,0,0,1,1,1,1,1
974,Nashville Session Rambler,Nashville Session Rambler,kb,Data\Audio_Synthetic\Nashville Session Rambler.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Nashville Session Rambler.wav,1,0,0,1,1,1,1,1
975,Nashville Session Outlaw,Nashville Session Outlaw,kb,Data\Audio_Synthetic\Nashville Session Outlaw.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Nashville Session Outlaw.wav,1,0,0,1,1,1,1,1
976,Nashville Session Frontier,Nashville Session Frontier,kb,Data\Audio_Synthetic\Nashville Session Frontier.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Nashville Session Frontier.wav,1,0,0,1,1,1,1,1
977,Country Rock Twang Twang,Country Rock Twang Twang,kb,Data\Audio_Synthetic\Country Rock Twang Twang.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Country Rock Twang Twang.wav,1,0,0,1,1,1,1,1
978,Country Rock Twang Sunrise,Country Rock Twang Sunrise,kb,Data\Audio_Synthetic\Country Rock Twang Sunrise.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Country Rock Twang Sunrise.wav,1,0,0,1,1,1,1,1
979,Country Rock Twang Dusty,Country Rock Twang Dusty,kb,Data\Audio_Synthetic\Country Rock Twang Dusty.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Country Rock Twang Dusty.wav,1,0,0,1,1,1,1,1
980,Country Rock Twang Honky,Country Rock Twang Honky,kb,Data\Audio_Synthetic\Country Rock Twang Honky.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Country Rock Twang Honky.wav,1,0,0,1,1,1,1,1
981,Country Rock Twang Pickin,Country Rock Twang Pickin,kb,Data\Audio_Synthetic\Country Rock Twang Pickin.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Country Rock Twang Pickin.wav,1,0,0,1,1,1,1,1
982,Country Rock Twang Rambler,Country Rock Twang Rambler,kb,Data\Audio_Synthetic\Country Rock Twang Rambler.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Country Rock Twang Rambler.wav,1,0,0,1,1,1,1,1
983,Country Rock Twang Outlaw,Country Rock Twang Outlaw,kb,Data\Audio_Synthetic\Country Rock Twang Outlaw.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Country Rock Twang Outlaw.wav,1,0,0,1,1,1,1,1
984,Country Rock Twang Frontier,Country Rock Twang Frontier,kb,Data\Audio_Synthetic\Country Rock Twang Frontier.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Country Rock Twang Frontier.wav,1,0,0,1,1,1,1,1
985,Western Swing Twang,Western Swing Twang,kb,Data\Audio_Synthetic\Western Swing Twang.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Western Swing Twang.wav,1,0,0,1,1,1,1,1
986,Western Swing Sunrise,Western Swing Sunrise,kb,Data\Audio_Synthetic\Western Swing Sunrise.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Western Swing Sunrise.wav,1,0,0,1,1,1,1,1
987,Western Swing Dusty,Western Swing Dusty,kb,Data\Audio_Synthetic\Western Swing Dusty.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Western Swing Dusty.wav,1,0,0,1,1,1,1,1
988,Western Swing Honky,Western Swing Honky,kb,Data\Audio_Synthetic\Western Swing Honky.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Western Swing Honky.wav,1,0,0,1,1,1,1,1
989,Western Swing Pickin,Western Swing Pickin,kb,Data\Audio_Synthetic\Western Swing Pickin.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Western Swing Pickin.wav,1,0,0,1,1,1,1,1
990,Western Swing Rambler,Western Swing Rambler,kb,Data\Audio_Synthetic\Western Swing Rambler.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Western Swing Rambler.wav,1,0,0,1,1,1,1,1
991,Western Swing Outlaw,Western Swing Outlaw,kb,Data\Audio_Synthetic\Western Swing Outlaw.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Western Swing Outlaw.wav,1,0,0,1,1,1,1,1
992,Western Swing Frontier,Western Swing Frontier,kb,Data\Audio_Synthetic\Western Swing Frontier.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Western Swing Frontier.wav,1,0,0,1,1,1,1,1
993,Americana Alt Twang,Americana Alt Twang,kb,Data\Audio_Synthetic\Americana Alt Twang.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Americana Alt Twang.wav,1,0,0,1,1,1,1,1
994,Americana Alt Sunrise,Americana Alt Sunrise,kb,Data\Audio_Synthetic\Americana Alt Sunrise.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Americana Alt Sunrise.wav,1,0,0,1,1,1,1,1
995,Americana Alt Dusty,Americana Alt Dusty,kb,Data\Audio_Synthetic\Americana Alt Dusty.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Americana Alt Dusty.wav,1,0,0,1,1,1,1,1
996,Americana Alt Honky,Americana Alt Honky,kb,Data\Audio_Synthetic\Americana Alt Honky.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Americana Alt Honky.wav,1,0,0,1,1,1,1,1
997,Americana Alt Pickin,Americana Alt Pickin,kb,Data\Audio_Synthetic\Americana Alt Pickin.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Americana Alt Pickin.wav,1,0,0,1,1,1,1,1
998,Americana Alt Rambler,Americana Alt Rambler,kb,Data\Audio_Synthetic\Americana Alt Rambler.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Americana Alt Rambler.wav,1,0,0,1,1,1,1,1
999,Americana Alt Outlaw,Americana Alt Outlaw,kb,Data\Audio_Synthetic\Americana Alt Outlaw.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Americana Alt Outlaw.wav,1,0,0,1,1,1,1,1
1000,Americana Alt Frontier,Americana Alt Frontier,kb,Data\Audio_Synthetic\Americana Alt Frontier.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Americana Alt Frontier.wav,1,0,0,1,1,1,1,1
1001,Indie Pop Jangle Dream,Indie Pop Jangle Dream,kb,Data\Audio_Synthetic\Indie Pop Jangle Dream.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Indie Pop Jangle Dream.wav,1,0,0,1,1,1,1,1
1002,Indie Pop Jangle Shimmer,Indie Pop Jangle Shimmer,kb,Data\Audio_Synthetic\Indie Pop Jangle Shimmer.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Indie Pop Jangle Shimmer.wav,1,0,0,1,1,1,1,1
1003,Indie Pop Jangle Sparkle,Indie Pop Jangle Sparkle,kb,Data\Audio_Synthetic\Indie Pop Jangle Sparkle.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Indie Pop Jangle Sparkle.wav,1,0,0,1,1,1,1,1
1004,Indie Pop Jangle Glimmer,Indie Pop Jangle Glimmer,kb,Data\Audio_Synthetic\Indie Pop Jangle Glimmer.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Indie Pop Jangle Glimmer.wav,1,0,0,1,1,1,1,1
1005,Indie Pop Jangle Radio,Indie Pop Jangle Radio,kb,Data\Audio_Synthetic\Indie Pop Jangle Radio.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Indie Pop Jangle Radio.wav,1,0,0,1,1,1,1,1
1006,Indie Pop Jangle Indie,Indie Pop Jangle Indie,kb,Data\Audio_Synthetic\Indie Pop Jangle Indie.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Indie Pop Jangle Indie.wav,1,0,0,1,1,1,1,1
1007,Indie Pop Jangle Charm,Indie Pop Jangle Charm,kb,Data\Audio_Synthetic\Indie Pop Jangle Charm.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Indie Pop Jangle Charm.wav,1,0,0,1,1,1,1,1
1008,Indie Pop Jangle Hazy,Indie Pop Jangle Hazy,kb,Data\Audio_Synthetic\Indie Pop Jangle Hazy.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Indie Pop Jangle Hazy.wav,1,0,0,1,1,1,1,1
1009,Dream Pop Dream,Dream Pop Dream,kb,Data\Audio_Synthetic\Dream Pop Dream.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Dream Pop Dream.wav,1,0,0,1,1,1,1,1
1010,Dream Pop Shimmer,Dream Pop Shimmer,kb,Data\Audio_Synthetic\Dream Pop Shimmer.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Dream Pop Shimmer.wav,1,0,0,1,1,1,1,1
1011,Dream Pop Sparkle,Dream Pop Sparkle,kb,Data\Audio_Synthetic\Dream Pop Sparkle.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Dream Pop Sparkle.wav,1,0,0,1,1,1,1,1
1012,Dream Pop Glimmer,Dream Pop Glimmer,kb,Data\Audio_Synthetic\Dream Pop Glimmer.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Dream Pop Glimmer.wav,1,0,0,1,1,1,1,1
1013,Dream Pop Radio,Dream Pop Radio,kb,Data\Audio_Synthetic\Dream Pop Radio.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Dream Pop Radio.wav,1,0,0,1,1,1,1,1
1014,Dream Pop Indie,Dream Pop Indie,kb,Data\Audio_Synthetic\Dream Pop Indie.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Dream Pop Indie.wav,1,0,0,1,1,1,1,1
1015,Dream Pop Charm,Dream Pop Charm,kb,Data\Audio_Synthetic\Dream Pop Charm.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Dream Pop Charm.wav,1,0,0,1,1,1,1,1
1016,Dream Pop Hazy,Dream Pop Hazy,kb,Data\Audio_Synthetic\Dream Pop Hazy.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Dream Pop Hazy.wav,1,0,0,1,1,1,1,1
1017,Chamber Pop Dream,Chamber Pop Dream,kb,Data\Audio_Synthetic\Chamber Pop Dream.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Chamber Pop Dream.wav,1,0,0,1,1,1,1,1
1018,Chamber Pop Shimmer,Chamber Pop Shimmer,kb,Data\Audio_Synthetic\Chamber Pop Shimmer.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Chamber Pop Shimmer.wav,1,0,0,1,1,1,1,1
1019,Chamber Pop Sparkle,Chamber Pop Sparkle,kb,Data\Audio_Synthetic\Chamber Pop Sparkle.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Chamber Pop Sparkle.wav,1,0,0,1,1,1,1,1
1020,Chamber Pop Glimmer,Chamber Pop Glimmer,kb,Data\Audio_Synthetic\Chamber Pop Glimmer.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Chamber Pop Glimmer.wav,1,0,0,1,1,1,1,1
1021,Chamber Pop Radio,Chamber Pop Radio,kb,Data\Audio_Synthetic\Chamber Pop Radio.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Chamber Pop Radio.wav,1,0,0,1,1,1,1,1
1022,Chamber Pop Indie,Chamber Pop Indie,kb,Data\Audio_Synthetic\Chamber Pop Indie.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Chamber Pop Indie.wav,1,0,0,1,1,1,1,1
1023,Chamber Pop Charm,Chamber Pop Charm,kb,Data\Audio_Synthetic\Chamber Pop Charm.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Chamber Pop Charm.wav,1,0,0,1,1,1,1,1
1024,Chamber Pop Hazy,Chamber Pop Hazy,kb,Data\Audio_Synthetic\Chamber Pop Hazy.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Chamber Pop Hazy.wav,1,0,0,1,1,1,1,1
1025,Synth Pop Dream,Synth Pop Dream,kb,Data\Audio_Synthetic\Synth Pop Dream.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Synth Pop Dream.wav,1,0,0,1,1,1,1,1
1026,Synth Pop Shimmer,Synth Pop Shimmer,kb,Data\Audio_Synthetic\Synth Pop Shimmer.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Synth Pop Shimmer.wav,1,0,0,1,1,1,1,1
1027,Synth Pop Sparkle,Synth Pop Sparkle,kb,Data\Audio_Synthetic\Synth Pop Sparkle.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Synth Pop Sparkle.wav,1,0,0,1,1,1,1,1
1028,Synth Pop Glimmer,Synth Pop Glimmer,kb,Data\Audio_Synthetic\Synth Pop Glimmer.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Synth Pop Glimmer.wav,1,0,0,1,1,1,1,1
1029,Synth Pop Radio,Synth Pop Radio,kb,Data\Audio_Synthetic\Synth Pop Radio.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Synth Pop Radio.wav,1,0,0,1,1,1,1,1
1030,Synth Pop Indie,Synth Pop Indie,kb,Data\Audio_Synthetic\Synth Pop Indie.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Synth Pop Indie.wav,1,0,0,1,1,1,1,1
1031,Synth Pop Charm,Synth Pop Charm,kb,Data\Audio_Synthetic\Synth Pop Charm.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Synth Pop Charm.wav,1,0,0,1,1,1,1,1
1032,Synth Pop Hazy,Synth Pop Hazy,kb,Data\Audio_Synthetic\Synth Pop Hazy.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Synth Pop Hazy.wav,1,0,0,1,1,1,1,1
1033,Britpop Dream,Britpop Dream,kb,Data\Audio_Synthetic\Britpop Dream.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Britpop Dream.wav,1,0,0,1,1,1,1,1
1034,Britpop Shimmer,Britpop Shimmer,kb,Data\Audio_Synthetic\Britpop Shimmer.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Britpop Shimmer.wav,1,0,0,1,1,1,1,1
1035,Britpop Sparkle,Britpop Sparkle,kb,Data\Audio_Synthetic\Britpop Sparkle.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Britpop Sparkle.wav,1,0,0,1,1,1,1,1
1036,Britpop Glimmer,Britpop Glimmer,kb,Data\Audio_Synthetic\Britpop Glimmer.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Britpop Glimmer.wav,1,0,0,1,1,1,1,1
1037,Britpop Radio,Britpop Radio,kb,Data\Audio_Synthetic\Britpop Radio.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Britpop Radio.wav,1,0,0,1,1,1,1,1
1038,Britpop Indie,Britpop Indie,kb,Data\Audio_Synthetic\Britpop Indie.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Britpop Indie.wav,1,0,0,1,1,1,1,1
1039,Britpop Charm,Britpop Charm,kb,Data\Audio_Synthetic\Britpop Charm.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Britpop Charm.wav,1,0,0,1,1,1,1,1
1040,Britpop Hazy,Britpop Hazy,kb,Data\Audio_Synthetic\Britpop Hazy.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Britpop Hazy.wav,1,0,0,1,1,1,1,1
1041,Power Pop Dream,Power Pop Dream,kb,Data\Audio_Synthetic\Power Pop Dream.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Power Pop Dream.wav,1,0,0,1,1,1,1,1
1042,Power Pop Shimmer,Power Pop Shimmer,kb,Data\Audio_Synthetic\Power Pop Shimmer.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Power Pop Shimmer.wav,1,0,0,1,1,1,1,1
1043,Power Pop Sparkle,Power Pop Sparkle,kb,Data\Audio_Synthetic\Power Pop Sparkle.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Power Pop Sparkle.wav,1,0,0,1,1,1,1,1
1044,Power Pop Glimmer,Power Pop Glimmer,kb,Data\Audio_Synthetic\Power Pop Glimmer.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Power Pop Glimmer.wav,1,0,0,1,1,1,1,1
1045,Power Pop Radio,Power Pop Radio,kb,Data\Audio_Synthetic\Power Pop Radio.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Power Pop Radio.wav,1,0,0,1,1,1,1,1
1046,Power Pop Indie,Power Pop Indie,kb,Data\Audio_Synthetic\Power Pop Indie.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Power Pop Indie.wav,1,0,0,1,1,1,1,1
1047,Power Pop Charm,Power Pop Charm,kb,Data\Audio_Synthetic\Power Pop Charm.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Power Pop Charm.wav,1,0,0,1,1,1,1,1
1048,Power Pop Hazy,Power Pop Hazy,kb,Data\Audio_Synthetic\Power Pop Hazy.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Power Pop Hazy.wav,1,0,0,1,1,1,1,1
1049,Lo-Fi Bedroom Pop Dream,Lo-Fi Bedroom Pop Dream,kb,Data\Audio_Synthetic\Lo-Fi Bedroom Pop Dream.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Lo-Fi Bedroom Pop Dream.wav,1,0,0,1,1,1,1,1
1050,Lo-Fi Bedroom Pop Shimmer,Lo-Fi Bedroom Pop Shimmer,kb,Data\Audio_Synthetic\Lo-Fi Bedroom Pop Shimmer.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Lo-Fi Bedroom Pop Shimmer.wav,1,0,0,1,1,1,1,1
1051,Lo-Fi Bedroom Pop Sparkle,Lo-Fi Bedroom Pop Sparkle,kb,Data\Audio_Synthetic\Lo-Fi Bedroom Pop Sparkle.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Lo-Fi Bedroom Pop Sparkle.wav,1,0,0,1,1,1,1,1
1052,Lo-Fi Bedroom Pop Glimmer,Lo-Fi Bedroom Pop Glimmer,kb,Data\Audio_Synthetic\Lo-Fi Bedroom Pop Glimmer.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Lo-Fi Bedroom Pop Glimmer.wav,1,0,0,1,1,1,1,1
1053,Lo-Fi Bedroom Pop Radio,Lo-Fi Bedroom Pop Radio,kb,Data\Audio_Synthetic\Lo-Fi Bedroom Pop Radio.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Lo-Fi Bedroom Pop Radio.wav,1,0,0,1,1,1,1,1
1054,Lo-Fi Bedroom Pop Indie,Lo-Fi Bedroom Pop Indie,kb,Data\Audio_Synthetic\Lo-Fi Bedroom Pop Indie.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Lo-Fi Bedroom Pop Indie.wav,1,0,0,1,1,1,1,1
1055,Lo-Fi Bedroom Pop Charm,Lo-Fi Bedroom Pop Charm,kb,Data\Audio_Synthetic\Lo-Fi Bedroom Pop Charm.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Lo-Fi Bedroom Pop Charm.wav,1,0,0,1,1,1,1,1
1056,Lo-Fi Bedroom Pop Hazy,Lo-Fi Bedroom Pop Hazy,kb,Data\Audio_Synthetic\Lo-Fi Bedroom Pop Hazy.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Lo-Fi Bedroom Pop Hazy.wav,1,0,0,1,1,1,1,1
1057,80s Hair Metal Arena,80s Hair Metal Arena,kb,C:\Users\80753\Documents\Github\Audio-agent\Experiments\common\..\..\Data\Audio_Synthetic\80s Hair Metal.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/80s Hair Metal.wav,1,4,6,1,1,1,0,1
1058,80s Pop Clean Studio,80s Pop Clean Studio,kb,C:\Users\80753\Documents\Github\Audio-agent\Experiments\common\..\..\Data\Audio_Synthetic\80s Pop Clean.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/80s Pop Clean.wav,1,4,6,1,1,1,0,1
1059,Ambient Swells Ethereal,Ambient Swells Ethereal,kb,C:\Users\80753\Documents\Github\Audio-agent\Experiments\common\..\..\Data\Audio_Synthetic\Ambient Swells.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Ambient Swells.wav,1,4,6,1,1,1,0,1
1060,Auto-Wah Funk Rhythm,Auto-Wah Funk Rhythm,kb,C:\Users\80753\Documents\Github\Audio-agent\Experiments\common\..\..\Data\Audio_Synthetic\Auto-Wah Funk.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Auto-Wah Funk.wav,1,4,6,1,1,1,0,1
1061,Black Metal LoFi Raw,Black Metal LoFi Raw,kb,C:\Users\80753\Documents\Github\Audio-agent\Experiments\common\..\..\Data\Audio_Synthetic\Black Metal Lo-Fi.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Black Metal Lo-Fi.wav,1,4,6,1,1,1,0,1
1062,British Invasion Classic,British Invasion Classic,kb,C:\Users\80753\Documents\Github\Audio-agent\Experiments\common\..\..\Data\Audio_Synthetic\British Invasion.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/British Invasion.wav,1,4,6,1,1,1,0,1
1063,DoomStoner Fuzz Heavy,DoomStoner Fuzz Heavy,kb,C:\Users\80753\Documents\Github\Audio-agent\Experiments\common\..\..\Data\Audio_Synthetic\DoomStoner Fuzz.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/DoomStoner Fuzz.wav,1,4,6,1,1,1,0,1
1064,Garage Rock Fuzz Raw,Garage Rock Fuzz Raw,kb,C:\Users\80753\Documents\Github\Audio-agent\Experiments\common\..\..\Data\Audio_Synthetic\Garage Rock Fuzz.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Garage Rock Fuzz.wav,1,4,6,1,1,1,0,1
1065,Grunge Dirt Seattle,Grunge Dirt Seattle,kb,C:\Users\80753\Documents\Github\Audio-agent\Experiments\common\..\..\Data\Audio_Synthetic\Grunge Dirt.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Grunge Dirt.wav,1,4,6,1,1,1,0,1
1066,Indie Jangle Bright,Indie Jangle Bright,kb,C:\Users\80753\Documents\Github\Audio-agent\Experiments\common\..\..\Data\Audio_Synthetic\Indie Jangle.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Indie Jangle.wav,1,4,6,1,1,1,0,1
1067,Industrial Metal Aggressive,Industrial Metal Aggressive,kb,C:\Users\80753\Documents\Github\Audio-agent\Experiments\common\..\..\Data\Audio_Synthetic\Industrial Metal.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Industrial Metal.wav,1,4,6,1,1,1,0,1
1068,Infinite Sustain Lead,Infinite Sustain Lead,kb,C:\Users\80753\Documents\Github\Audio-agent\Experiments\common\..\..\Data\Audio_Synthetic\Infinite Sustain.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Infinite Sustain.wav,1,4,6,1,1,1,0,1
1069,Liquid Lead Smooth,Liquid Lead Smooth,kb,C:\Users\80753\Documents\Github\Audio-agent\Experiments\common\..\..\Data\Audio_Synthetic\Liquid Lead.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Liquid Lead.wav,1,4,6,1,1,1,0,1
1070,Midwest Emo Twinkled,Midwest Emo Twinkled,kb,C:\Users\80753\Documents\Github\Audio-agent\Experiments\common\..\..\Data\Audio_Synthetic\Midwest Emo.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Midwest Emo.wav,1,4,6,1,1,1,0,1
1071,Modern Djent Chug,Modern Djent Chug,kb,C:\Users\80753\Documents\Github\Audio-agent\Experiments\common\..\..\Data\Audio_Synthetic\Modern Djent.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Modern Djent.wav,1,4,6,1,1,1,0,1
1072,Neo-Soul Clean Rhythm,Neo-Soul Clean Rhythm,kb,C:\Users\80753\Documents\Github\Audio-agent\Experiments\common\..\..\Data\Audio_Synthetic\Neo-Soul Clean.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Neo-Soul Clean.wav,1,4,6,1,1,1,0,1
1073,80s Hair Metal Arena,80s Hair Metal Arena,kb,C:\Users\80753\Documents\Github\Audio-agent\Experiments\common\..\..\Data\Audio_Synthetic\Hair Metal Arena.wav,,0,4,6,1,1,1,0,0
1074,Acoustic Sim Natural,Acoustic Sim Natural,kb,C:\Users\80753\Documents\Github\Audio-agent\Experiments\common\..\..\Data\Audio_Synthetic\Acoustic Simulator Pro.wav,,0,4,6,1,1,1,0,0
1075,Auto-Wah Funk Rhythm,Auto-Wah Funk Rhythm,kb,C:\Users\80753\Documents\Github\Audio-agent\Experiments\common\..\..\Data\Audio_Synthetic\Funk Auto-Wah.wav,,0,4,6,1,1,1,0,0
1076,Brian May Queen Tone,Brian May Queen Tone,kb,C:\Users\80753\Documents\Github\Audio-agent\Experiments\common\..\..\Data\Audio_Synthetic\Brian May Queen Tone.wav,,0,4,5,1,1,1,0,0
1077,Brown Sound Modern,Brown Sound Modern,kb,C:\Users\80753\Documents\Github\Audio-agent\Experiments\common\..\..\Data\Audio_Synthetic\Eddie Van Halen Brown.wav,,0,4,5,1,1,1,0,0
1078,Plexi Classic Hot,Plexi Classic Hot,kb,C:\Users\80753\Documents\Github\Audio-agent\Experiments\common\..\..\Data\Audio_Synthetic\Plexi Classic Hot.wav,,0,4,5,1,1,1,0,0
1079,Dreamy Shoegaze Ethereal,Dreamy Shoegaze Ethereal,kb,C:\Users\80753\Documents\Github\Audio-agent\Experiments\common\..\..\Data\Audio_Synthetic\Shoegaze Dream Pad.wav,,0,4,6,1,1,1,0,0
